112816 263397473.1530
95319 55478 5411.0540
43192 72385 5411.2120
91442 69440 5411.6950
112379 2914 5411.7970
113283 19435 5411.8940
30186 1767 5412.0040
77705 85554 5412.2640
3304 9738 5413.1290
49253 62995 5413.3180
35547 58768 5413.3350
93127 101534 5413.6030
122182 122486 5413.7050
41100 17379 5413.8490
113014 127989 5414.5130
80598 15012 5414.8320
11081 86861 5414.9600
99015 34499 5415.4200
37752 108424 5415.7200
3202 23127 5416.1280
21621 62573 5416.2430
48892 95899 5416.3000
55463 72578 5416.4600
55217 95402 5416.9540
25998 23446 5417.1480
89177 31011 5417.3330
1925 38705 5417.7330
102353 46663 5418.4410
27608 85298 5418.7980
128931 124091 5419.1220
10941 116535 5419.2430
95184 44242 5419.2640
71791 63776 5419.4490
36274 94880 5419.4810
70406 114218 5420.0170
11299 39444 5420.0300
75720 44344 5420.1190
34010 113127 5420.8750
77929 61504 5421.0420
84476 115286 5421.2360
17228 106501 5421.3930
128222 93039 5421.6150
410 31923 5421.6920
10354 86759 5421.7850
91527 84471 5421.9200
105454 54094 5422.0320
1159 65139 5422.0720
24958 31565 5422.1080
48797 16783 5422.1780
16489 61750 5422.2950
16655 24330 5422.7840
18931 39421 5423.0180
117040 79147 5423.0470
107069 3162 5423.3790
111787 61716 5423.8880
90105 120972 5424.2520
61795 97190 5424.8790
93779 74944 5425.0850
71973 22823 5425.1330
109453 71651 5425.2700
56861 68309 5425.3400
119244 50827 5425.4860
72946 56803 5425.6140
71494 70459 5425.9270
110169 9718 5426.0810
25183 126550 5426.1600
62916 71638 5426.3790
17349 93663 5426.3950
45114 13912 5426.5320
52937 3466 5427.0620
44553 120866 5427.1900
12415 14741 5427.2300
68724 14481 5427.5230
40294 44753 5427.8270
49065 1979 5427.9390
98211 11638 5427.9520
116615 14028 5428.0660
15262 73071 5428.1670
37217 122491 5429.0980
14830 101845 5429.1030
23893 67129 5429.5320
14475 69031 5429.5770
71941 95334 5429.6810
112766 72506 5429.7960
75860 46489 5430.0600
15737 85411 5430.8420
114349 69350 5430.9260
35521 106030 5431.1950
87565 28921 5431.2700
65365 49961 5431.4890
64873 34282 5432.1270
24581 35988 5432.3110
107234 123625 5432.7620
110242 2009 5432.7890
18475 101044 5433.0870
15220 76172 5433.3970
36986 29905 5434.3110
45825 97574 5434.3160
85566 115731 5434.7150
79334 122770 5435.0950
94317 53186 5435.1240
21463 45061 5435.1300
89037 102449 5435.1960
102936 123498 5435.2470
123125 57575 5435.2490
100114 21116 5435.3840
57697 38407 5435.6690
108218 88048 5435.7410
74528 93611 5435.8550
22308 87818 5435.9890
128392 14757 5436.2050
93065 121667 5436.7620
7471 13651 5436.8130
82768 87570 5436.9520
118939 3035 5437.1800
75406 35861 5437.2510
75447 65427 5437.8110
64835 78112 5438.4900
104145 66233 5438.6420
125379 119663 5438.6850
62444 66365 5438.7140
73774 60061 5438.7330
67029 55373 5439.1460
108587 75792 5439.1550
78055 108689 5439.2030
105582 9603 5439.5200
126293 30742 5439.5540
63680 93656 5439.8310
62567 105017 5439.9630
19461 122946 5440.2230
20012 93956 5440.3000
28010 20636 5440.3670
10436 66394 5440.5990
48148 63458 5440.8550
119887 5990 5441.4970
42054 48754 5441.5170
71137 1829 5441.6580
127255 19090 5441.7020
89740 77852 5441.8830
99177 100337 5442.0340
21325 26320 5442.1890
51511 99911 5442.2860
7039 24162 5442.7720
9696 24694 5442.7770
11049 22930 5442.8440
127933 118239 5443.0050
29655 96457 5443.0330
113916 68511 5443.4100
99316 128552 5443.5480
54678 41936 5443.9840
93098 58362 5444.0380
5993 61828 5444.0810
49533 51182 5444.2840
89697 107612 5444.5250
69758 95117 5444.5280
59587 1900 5444.7210
81747 41822 5445.0020
92145 41110 5445.0150
14017 60822 5445.0810
112180 82925 5445.2590
91984 117482 5445.3890
85234 97271 5445.6370
48756 76868 5445.9450
47103 121090 5446.0620
8050 53612 5446.1080
41713 79043 5446.1660
48228 22411 5446.2150
35411 85587 5446.2740
37608 34593 5446.4390
32832 117059 5446.9800
23418 97879 5446.9900
126590 75781 5447.3880
40591 65938 5447.6630
98750 107150 5448.1650
120894 7283 5448.5320
62711 93258 5448.5600
71345 40342 5448.6150
24751 11525 5448.7020
53915 51022 5449.0600
123476 24708 5449.7310
84189 1412 5449.7890
69250 41081 5450.1680
99329 50285 5450.4720
80531 111146 5450.7900
16977 71482 5450.8490
43918 94781 5451.0370
74260 55812 5451.3080
85655 62655 5451.4800
123966 6505 5451.7660
10488 24884 5451.8980
45704 19972 5451.9250
28114 18172 5452.0850
52157 65398 5452.4860
116830 11130 5452.8550
42464 21421 5453.0380
4040 112458 5453.1430
111867 5003 5454.0830
66356 57205 5454.0910
43654 22196 5454.3170
1076 112801 5455.1540
54557 87241 5455.2810
119965 27969 5455.5390
101772 107273 5455.9490
31637 103930 5456.5070
79079 32932 5456.6220
112550 58261 5456.8740
113022 93732 5457.0540
16504 36577 5457.1400
44754 92139 5457.4830
57798 127469 5457.4920
51837 108504 5457.5220
22714 30828 5457.6680
90528 80139 5458.1680
93827 9876 5458.2560
56827 121622 5458.5370
21393 98491 5458.7900
661 85813 5458.8360
52223 104389 5459.0630
8520 111626 5459.2870
92741 45933 5459.5000
28443 113150 5460.0590
34584 108832 5460.6000
119594 27239 5461.5290
69000 16702 5461.6910
113985 58776 5461.7290
76324 117023 5461.8420
126147 46692 5461.9260
100476 8096 5462.2130
99067 52070 5462.3600
77894 68526 5462.4620
35259 35630 5463.0280
23738 1852 5463.1480
95375 67756 5463.3750
71746 81668 5463.5840
39156 120537 5464.2680
44484 32915 5464.2860
68465 95306 5464.4640
116742 24465 5464.6290
99084 70186 5465.3550
18643 127276 5465.7960
79713 52389 5466.2620
21537 77069 5466.3350
7434 54341 5466.4240
120583 114759 5466.6030
14872 57692 5466.6080
45080 59986 5466.8580
123516 6669 5467.4380
122233 48724 5467.6100
124292 54238 5467.6810
104041 21181 5468.1440
114691 68535 5468.2170
62510 122894 5468.4430
11171 100149 5469.0040
45338 1390 5469.0320
21936 9270 5469.4110
28122 116971 5469.4160
52356 86695 5470.0530
15846 74131 5470.2790
101244 125210 5470.3450
49124 30508 5470.7870
31045 115578 5470.9490
47377 122798 5470.9820
35151 126852 5471.5520
78235 69221 5471.5990
112693 65631 5471.7420
106492 38926 5472.0450
126005 74379 5472.1430
52974 28816 5472.4490
116921 68277 5473.0940
68679 49880 5473.1570
89384 38099 5473.1670
94047 108093 5473.6870
112600 17761 5473.9030
128484 28650 5473.9030
33692 73885 5473.9260
61435 28190 5473.9450
5950 26066 5474.0520
107339 124552 5474.1620
93600 99416 5474.1930
16395 34663 5474.6170
59064 109936 5474.9700
73052 61342 5475.1380
77601 60501 5475.6770
80990 80740 5475.7180
69201 53721 5475.7790
15889 61569 5476.0050
41178 124808 5477.0100
43823 33085 5477.0650
128532 112613 5477.1370
47871 9260 5477.3200
90457 65160 5477.6260
17686 30936 5477.7490
19619 29716 5478.2830
60925 33133 5478.5710
94728 121657 5478.5730
123150 76247 5479.9220
59488 59845 5480.2150
110453 104939 5480.3560
122312 33197 5480.4830
85289 12781 5480.5680
111439 74694 5480.6070
3284 19421 5480.6590
125383 126179 5481.2820
106771 71676 5481.3820
113659 103628 5481.5780
29872 9787 5481.7530
13999 68807 5481.8000
106418 74631 5481.9240
20448 34310 5482.0520
61625 68548 5482.3310
54618 33344 5482.9370
99324 19912 5483.0390
32551 21184 5483.0810
63590 81877 5483.3430
35597 126490 5483.5230
19588 97251 5483.7530
124528 44239 5483.7960
71560 61233 5484.0510
4081 47149 5484.9820
60547 97240 5485.0470
15139 62495 5485.1870
84179 65965 5485.5750
99505 85777 5485.8370
93117 107171 5485.9570
74495 127501 5485.9970
67314 10777 5486.3390
6351 103150 5486.8560
38920 26252 5486.8880
56817 89132 5486.9680
80633 56618 5487.0650
1066 50421 5487.3740
5510 66735 5487.9960
107679 63750 5488.3170
90239 100829 5488.6180
3628 51388 5489.1070
86187 58426 5489.1750
7946 123496 5489.6360
73117 100627 5489.8080
95080 103355 5489.8510
4426 81608 5489.9440
58967 23829 5489.9740
16920 105936 5490.0680
32737 94693 5490.2200
115062 117946 5490.3600
58463 1161 5490.4830
1635 960 5490.5890
9774 78904 5490.7970
33903 104530 5490.9480
55281 103659 5491.1370
110086 45635 5491.1850
53943 58738 5491.7710
89000 73692 5491.8660
99319 68902 5492.1240
31045 11852 5492.1300
126334 35608 5492.2050
106712 15601 5492.2850
94284 9919 5492.4360
101195 19231 5493.3560
20079 46679 5493.4330
118338 129021 5493.5740
111189 47203 5493.9440
17549 59202 5494.0040
101928 70820 5494.0740
11251 19133 5494.4240
116998 31008 5494.9290
105023 23588 5495.1270
13799 98134 5495.4600
67983 128405 5495.4780
128656 48822 5495.5340
54312 36254 5495.6880
11794 50179 5495.7780
118006 86626 5495.8550
45138 60140 5495.9850
20978 94616 5496.2010
76259 13003 5496.2120
45428 2314 5496.4760
70746 114824 5496.8380
61151 64317 5497.2670
106587 26008 5497.5620
33770 127657 5497.5710
33448 43299 5497.8690
112642 92278 5498.0440
41709 31556 5498.2030
77816 65648 5498.4930
2011 96903 5499.1300
50984 123909 5499.1570
10205 39176 5499.2790
101613 74728 5499.5240
75440 82739 5499.5390
5339 98691 5499.7750
36863 76459 5500.5080
27206 119009 5500.6100
27517 20583 5500.8810
112514 83527 5502.5020
101999 18599 5502.6180
76986 72533 5502.7990
124446 25374 5503.0400
48865 38526 5503.3430
78570 68171 5503.3680
57551 127450 5503.8810
86087 51065 5504.2040
6870 8930 5504.2360
17905 114467 5504.2760
72208 81097 5504.3100
112712 83821 5504.4110
91222 127525 5504.4680
23724 43438 5504.4820
111635 16512 5506.0170
113903 61242 5506.6600
56417 41463 5507.2420
59236 7861 5507.6070
84949 37189 5507.7430
1266 53446 5507.8110
102536 115486 5508.0400
23020 4557 5508.2480
47229 32653 5508.5420
43884 17287 5508.7910
74228 86989 5508.8980
107123 51086 5509.1300
119750 121426 5509.2540
43063 2989 5509.3350
37725 19095 5509.6750
125643 122907 5509.9110
108874 124859 5510.0180
40094 35012 5510.1410
127930 20502 5510.2170
83969 98589 5510.2490
72663 85598 5510.7060
15659 120609 5510.9450
94915 105218 5510.9670
39193 68668 5511.0220
67648 13542 5511.4750
22305 118374 5511.4770
66749 107390 5511.6250
91093 56925 5511.6440
6348 46315 5511.7440
54836 28452 5511.8050
8956 111403 5512.1880
28297 48859 5512.2520
54326 99737 5512.9990
2765 69919 5513.1450
28761 23639 5513.2800
121224 47059 5513.4780
93203 88148 5513.4870
113407 79450 5513.6560
31184 91836 5514.0500
52026 40165 5514.3670
26487 42473 5514.3730
55420 122276 5514.7100
30610 36129 5514.9430
111775 90477 5515.6070
125360 28197 5515.7610
55454 98787 5516.1570
878 52332 5516.5020
12196 79891 5516.6180
51355 124970 5516.9660
59644 31610 5517.0590
128545 17221 5517.0830
27719 97146 5517.5050
52027 16045 5517.6490
89123 50843 5518.0500
49260 7848 5518.0550
120600 39286 5518.0610
68942 110142 5518.0800
31004 31505 5518.1550
87489 97561 5518.3090
114292 105777 5518.4080
105951 41237 5518.5070
3816 111609 5518.6220
84644 97113 5518.6840
15982 84935 5519.1940
33696 78595 5519.2400
4113 78605 5519.6480
100313 28897 5519.8730
11670 62110 5520.2910
112550 83102 5520.5470
62564 27709 5520.5910
59753 36648 5521.0010
65015 50112 5521.2230
45549 17511 5521.5900
46350 37463 5521.6800
63350 5206 5522.6860
53882 107608 5522.9750
32142 98817 5523.0890
110584 120273 5523.3290
67050 98985 5523.8750
60759 99168 5523.9720
92707 97597 5524.6440
96058 11737 5524.6500
2643 75722 5524.9310
81459 117018 5524.9880
48631 67324 5525.7140
128350 103241 5526.1780
64923 74124 5526.2520
34909 71116 5526.4230
89880 125669 5526.4700
65054 22185 5526.5420
73108 9313 5527.4980
1186 39294 5527.5000
61943 31440 5527.5860
62395 30938 5527.6850
12629 33818 5527.9190
91449 38295 5528.2760
16052 59499 5528.8130
53948 105156 5528.9580
26445 86783 5529.3230
23295 2293 5529.3580
115473 126753 5529.3790
30994 112117 5529.5300
106210 107263 5529.5520
95929 121152 5529.8100
7913 33094 5530.1110
1722 17930 5530.3330
2992 61189 5530.8230
51952 99847 5531.2340
42711 25984 5531.2670
34478 10823 5531.8600
71338 60743 5531.9170
74953 67697 5531.9310
10087 17145 5532.2130
22840 80758 5532.6770
45775 96244 5532.9830
38790 20416 5533.3780
104873 107921 5533.6200
46732 79610 5533.7330
104680 82853 5533.7680
47254 37736 5534.0810
42991 84553 5534.7180
84253 27072 5534.8210
101478 38800 5534.9670
34555 45298 5534.9720
92521 20685 5535.1570
39106 15280 5535.4820
106616 125580 5535.5830
24526 121212 5535.8850
47186 96493 5536.5190
67761 18604 5536.5510
10435 78479 5537.1160
39842 107003 5537.3460
5007 88250 5537.4070
28005 114351 5537.4920
101635 7397 5537.5470
97657 67882 5537.5890
115595 103454 5537.6460
66001 95594 5537.8480
83834 106880 5538.2380
13385 106499 5538.4110
47768 73621 5538.6420
20187 58188 5538.9690
69261 71696 5539.4720
107680 77858 5539.4790
17167 54839 5539.5380
78799 10628 5539.6240
41367 5527 5539.7510
30521 45199 5540.1010
122288 40789 5540.3410
37395 65294 5540.5270
36130 125113 5541.4220
125991 65297 5541.8540
99887 30230 5542.4060
96166 110460 5542.7950
101856 31217 5542.9640
9566 61064 5543.0720
99244 62627 5543.1750
97269 57498 5543.3330
111050 38855 5543.8620
78956 104343 5544.4810
76142 115516 5544.8570
9356 103558 5545.2050
30075 88476 5545.6660
30696 34396 5545.8630
111235 6490 5545.9140
3533 43343 5546.3200
61123 82671 5546.5020
67464 40747 5546.6490
109449 81380 5546.9780
56456 104680 5547.1140
41591 53750 5547.2780
119363 21033 5547.5680
32784 43185 5548.4860
113120 16360 5548.6250
116582 22647 5548.6930
3923 125215 5549.0280
99591 45087 5549.0420
72051 34150 5549.1140
112305 127138 5549.3130
47523 14572 5549.3340
82050 52272 5549.3520
98733 80378 5549.4480
74579 109740 5549.7200
52835 81907 5550.2870
27758 105640 5550.4320
110375 20509 5550.4790
34078 20314 5550.8660
95719 16272 5550.9000
73686 26603 5551.4170
25515 44155 5551.5420
103522 42482 5552.2260
124707 6536 5552.5260
108387 128888 5552.7250
102931 127406 5553.2230
108046 98559 5553.5500
124663 99844 5553.7470
100306 98964 5554.5480
121165 35472 5554.6200
20229 103641 5555.1590
17554 51321 5555.3380
85637 102040 5555.6290
83778 25004 5555.7860
30287 93509 5556.1380
61250 22449 5556.6290
121833 93127 5556.7940
51761 63426 5557.0900
1093 93680 5557.5300
120164 15356 5557.9580
101034 22530 5557.9980
57501 61894 5558.1890
63861 94586 5558.3340
52738 45758 5558.7550
64054 97570 5558.8130
78389 126759 5558.8150
106465 71479 5559.0750
48351 47709 5559.2590
6713 45784 5559.4550
21661 46086 5559.5820
84915 4634 5559.7080
23378 68691 5559.9230
26497 32317 5560.2310
91378 57214 5560.2980
74861 119624 5560.4000
87120 121076 5560.9620
57467 89531 5561.3590
62133 87120 5561.8160
112375 80004 5562.2870
91720 38938 5562.5500
35992 119499 5562.6320
71563 96956 5563.0580
92383 105347 5563.1840
16854 71493 5563.2910
110970 7956 5563.3220
2916 103051 5563.5790
92557 58548 5563.6090
36415 86399 5563.6700
115262 126985 5564.1510
100076 101658 5564.5190
81527 14625 5564.6540
59208 33079 5565.1620
116673 72676 5565.2320
102109 83045 5566.0990
47520 19011 5566.1020
107794 107540 5566.1090
33439 96497 5566.1230
115353 111129 5566.4740
10029 13959 5566.6830
82544 65026 5566.7660
7478 34174 5566.8200
66134 105233 5567.3550
52646 35507 5567.3570
113000 55640 5567.4360
62310 36331 5567.7830
77963 61280 5567.8810
5059 84074 5568.3890
40133 69691 5568.4660
32438 39328 5568.6410
77941 73134 5568.8370
73245 103274 5568.8470
52513 9855 5568.9860
72960 63907 5569.1920
10441 93464 5569.2920
113400 37376 5569.4830
43864 22913 5569.4900
73348 127289 5569.8330
694 45308 5570.6750
82294 42539 5570.8420
38076 54248 5571.0480
114026 123161 5571.1230
108815 71018 5571.3550
91660 99249 5571.5720
33474 105610 5571.7480
111468 17440 5571.8020
81430 44626 5572.0410
93411 7506 5572.2480
76379 61046 5572.9820
102435 59745 5573.3260
47033 93804 5573.4670
42901 43243 5573.6870
56806 19265 5573.8960
77122 38068 5573.9410
70935 59648 5574.4290
84645 72628 5574.4510
45331 95039 5574.6420
118847 116235 5574.6790
76185 80181 5574.7880
125881 42495 5575.2620
26683 40114 5575.5330
94613 127145 5575.7840
117751 48582 5576.2190
25705 4325 5576.3340
109400 31609 5576.3540
11816 69252 5576.4810
42291 17115 5576.4840
5106 120147 5576.7930
19856 46480 5576.9260
21313 25027 5576.9910
118019 33592 5577.0930
113717 32623 5577.4490
128640 103930 5577.4580
66180 78169 5577.5890
33528 89652 5577.6890
99955 76808 5577.8160
117124 32069 5577.8500
118877 122645 5578.9430
48295 50834 5579.3670
101575 40918 5579.7170
104546 60904 5579.8190
51975 68587 5579.8850
63116 86817 5580.3880
14448 32653 5580.6330
123324 15083 5580.7900
111343 48458 5580.8470
110423 90373 5580.9850
104272 76592 5581.0680
89114 36819 5581.0720
123245 80009 5581.3990
63041 15329 5581.6500
36989 121286 5581.9330
38442 119045 5582.2420
90291 120451 5582.4610
85818 57509 5582.6490
46505 52325 5582.7000
20920 7438 5582.8260
20439 108208 5583.2040
117519 92227 5583.3560
113716 73524 5583.8480
96650 104324 5584.5830
18924 74553 5584.6630
75153 125627 5584.9120
33682 69994 5585.5080
49867 10511 5585.6910
91539 26457 5585.9270
14280 85093 5586.2020
25087 37356 5586.5360
48082 52270 5586.7950
111342 97281 5587.3180
11504 112887 5587.4220
59805 57937 5587.4400
81037 126802 5587.5200
110224 53706 5587.5870
68907 3087 5587.7360
63010 79857 5587.8570
23954 66984 5588.2980
101312 108443 5588.4810
14144 13862 5588.9700
49834 9340 5589.3230
99431 15644 5589.3240
28197 22124 5590.2740
14235 69234 5590.4570
28864 107995 5590.6340
216 125470 5590.6420
97474 54085 5590.7350
110048 56381 5590.7820
38719 87684 5590.9310
39068 17443 5591.4130
59059 82129 5591.7420
66844 119990 5592.1760
45827 113831 5592.7220
16724 41932 5592.7310
35569 127668 5592.7740
101526 79698 5593.2540
106966 76262 5593.3290
121650 8254 5593.5090
112345 991 5594.0550
797 67649 5594.0770
80245 51485 5594.3390
77679 107946 5594.8960
72437 81592 5594.9120
128678 22187 5595.1960
878 76688 5595.2150
87491 18206 5595.2280
127647 61668 5595.5520
58575 41922 5595.6560
18743 82708 5595.6820
32998 111171 5595.7290
57560 101205 5596.0470
29397 56501 5596.6210
30341 63121 5596.9100
21045 67219 5596.9540
120128 8288 5597.9020
49183 33022 5597.9810
70476 9025 5599.1190
86116 89931 5599.1530
104757 20292 5599.2580
85401 31206 5599.3450
120790 112386 5599.4640
101293 4819 5599.6920
94302 72455 5600.4410
69003 118030 5600.8690
7368 123887 5601.0680
84755 88146 5601.1650
32698 90605 5601.7410
103267 128978 5601.8710
101152 74316 5602.3060
33460 89763 5602.3140
107731 98558 5602.3470
7307 103702 5602.3530
36797 40960 5602.5880
93492 127126 5602.6930
14587 3286 5602.7030
125830 4224 5602.9250
8890 6645 5602.9400
86957 13608 5603.2300
12820 66303 5604.2320
60853 53525 5604.7460
67699 95985 5604.7840
46831 17342 5605.1610
105894 43922 5605.1660
53077 87040 5605.2780
68000 62066 5605.3470
43721 76539 5605.4870
61988 107999 5606.1290
54435 12337 5606.1400
53686 36903 5606.1750
43199 69637 5606.3510
128321 70222 5606.7670
26208 92344 5606.9620
107695 34479 5607.3240
6814 5362 5607.7790
85341 41898 5607.7950
17173 69255 5608.0120
7437 118874 5608.3890
18727 95229 5608.6340
103886 53382 5608.8340
58768 88111 5609.0800
49033 33878 5609.1290
76353 20030 5609.2590
12585 7222 5610.9050
107110 80 5611.1430
78751 48082 5611.2370
51607 55851 5611.6000
58183 17171 5611.8170
23904 20638 5612.0850
45712 7483 5612.4850
9955 14543 5613.1630
36911 63839 5613.1840
101628 107630 5613.2250
65701 62984 5613.2480
31702 70910 5613.2970
45890 48304 5613.7890
41212 98568 5613.8930
78771 75646 5614.0090
58382 112599 5614.0610
59058 20126 5614.0850
